train_losses,train_mrr,train_accuracy_micro,train_accuracy_macro,train_recall_at_1_macro,train_recall_at_5_macro,train_recall_at_1_micro,train_recall_at_5_micro,valid_losses,valid_mrr,valid_accuracy_micro,valid_accuracy_macro,valid_recall_at_1_macro,valid_recall_at_5_macro,valid_recall_at_1_micro,valid_recall_at_5_micro
0.44483057194285924,0.8965713686413235,0.8225631727112664,0.8561976446045769,0.8561976446045769,0.9660658306545682,0.8225631727112664,0.9896302488115098,0.8418659779760572,0.8192410945892334,0.6964490003055996,0.7204609857665167,0.7204609857665167,0.9671388136015998,0.6964490003055996,0.9788889394866096
0.4208789587020874,0.9029880377981397,0.8330335285928514,0.867148756980896,0.867148756980896,0.9719266494115194,0.8330335285928514,0.9912343952390883,0.8339552561442057,0.8203335536850823,0.6977076808611552,0.7198627524905734,0.7198627524905734,0.9690756056043837,0.6977076808611552,0.9796042071448432
0.4119408130645752,0.9049562666151258,0.8355212847391764,0.8679373873604669,0.8679373873604669,0.9649406539069282,0.8355212847391764,0.990887173016866,0.8434836149215699,0.8234246426158481,0.7023274421691894,0.7192569123374091,0.7192569123374091,0.9685936609903971,0.7023274421691894,0.980364633931054
0.4013047171963586,0.9056548674901327,0.8372975375917223,0.8656557824876573,0.8656557824876573,0.9673553135659959,0.8372975375917223,0.9909340884950426,0.8353493637508816,0.8239229334725274,0.7035843663745456,0.7222322914335463,0.7222322914335463,0.9666866739590962,0.7035843663745456,0.9802344255977207
0.3896684620115492,0.9092406974898444,0.8433651447296142,0.8719098594453599,0.8719098594453599,0.9695875631438361,0.8433651447296142,0.9910417172643874,0.8250312116410997,0.8239158299234178,0.7029767274856568,0.7260528604189554,0.7260528604189554,0.9680701043870714,0.7029767274856568,0.980908046828376
0.368593297402064,0.9126053982310824,0.8489761458502876,0.8780257635646396,0.8780257635646396,0.9702472064230178,0.8489761458502876,0.9916684230168661,0.8228432271215651,0.8232630173365275,0.7018535243140327,0.7229476478364733,0.7229476478364733,0.9680565741327074,0.7018535243140327,0.9803212311532762
0.3570084876484341,0.9146682182947795,0.8522486646970113,0.8829330590036181,0.8829330590036181,0.973287722799513,0.8522486646970113,0.9926007045639886,0.8203095263904996,0.8244724935955472,0.7036277691523234,0.7239425222078959,0.7239425222078959,0.9683652069833544,0.7036277691523234,0.9810590783754984
0.3466044637891981,0.9184264659881591,0.8582071397039626,0.8869501259591844,0.8869501259591844,0.968975117471483,0.8582071397039626,0.9929948422643874,0.8249291088845995,0.8268137203322516,0.7073551403151618,0.7219393690427144,0.7219393690427144,0.9679561442799038,0.7073551403151618,0.980300407939487
0.34576270116700064,0.9206617010964288,0.8616028414832221,0.890533525413937,0.890533525413937,0.9749651696946886,0.8616028414832221,0.9921892563501994,0.8218959887822469,0.8289226134618123,0.7106745746400621,0.7208661529752943,0.7208661529752943,0.9686775936020745,0.7106745746400621,0.9817309432559543
0.3300803105036418,0.92244563764996,0.8654328240288629,0.9016490671369765,0.9016490671369765,0.9758745908737183,0.8654328240288629,0.9935781452390883,0.8240616228845384,0.8290487474865383,0.710525299443139,0.7241592566172282,0.7241592566172282,0.9682546456654867,0.710525299443139,0.9815590884950426
0.32180699706077576,0.9231153647104899,0.8655161168840196,0.8973504344622294,0.8973504344622294,0.9784026569790311,0.8655161168840196,0.9945121831364102,0.816420214705997,0.8289442857106527,0.7106121049986945,0.725186726782057,0.725186726782057,0.9676294591691759,0.7106121049986945,0.9818195051617092
0.30617678893937006,0.9266995774375067,0.8725300563706292,0.8927822973993089,0.8927822973993089,0.9721037970648871,0.8725300563706292,0.9948594053586324,0.8331921842363146,0.8323206769095527,0.7161659042040507,0.7230307565795051,0.7230307565795051,0.9692970527542962,0.7161659042040507,0.982864683204227
0.30302380952570174,0.9278650045394897,0.8738963656955295,0.9002174894014995,0.9002174894014995,0.9700144741270277,0.8738963656955295,0.994515695836809,0.8398121224509345,0.8330430335468716,0.7176190190845065,0.7228307127952576,0.7228307127952576,0.967644190788269,0.7176190190845065,0.9822101301617092
0.2976339366700914,0.9314928637610541,0.879620263311598,0.9071135150061713,0.9071135150061713,0.9746906757354736,0.879620263311598,0.9954861111111111,0.8274242440859477,0.8328950696521336,0.7170565393235948,0.7304191986719767,0.7304191986719767,0.968030846118927,0.7170565393235948,0.9827101402812534
0.2922885709338718,0.9301233927408854,0.8774395876460606,0.9110913435618083,0.9110913435618083,0.9804025954670377,0.8774395876460606,0.9943802184528775,0.8294286648432414,0.8334997177124024,0.7186606857511733,0.7312753982014126,0.7312753982014126,0.9676252312130398,0.7186606857511733,0.9819514685206943
0.27416684925556184,0.9331941511895921,0.8825942317644755,0.9159474121199713,0.9159474121199713,0.9772380696402656,0.8825942317644755,0.9948385821448432,0.8348984095785353,0.8344225976202223,0.7207821528116862,0.7309119211302864,0.7309119211302864,0.9673235734303792,0.7207821528116862,0.982147659195794
